Date,c_rgd_obs,ifi_rgd_obs,gdp_rgd_obs,gdpdef_obs,wage_rgd_obs,ffr_obs,cpiinf_obs,emp_obs,unr_obs,hours_sw07_obs,core_obs
1987Q3,1.05710462906109,0.975498008928753,0.596742301857148,0.752800221065719,0.264253234523757,6.84333333333333,1.07,0.63,6.00,1.10614419768325,0.858964072390123
1987Q4,0.028742843718419,-0.130420239907323,1.4561145252178,0.794014270834698,0.386448104459539,6.91666666666667,1.08,0.58,5.83,1.62839038370282,0.902755640562464
1988Q1,1.48499218963656,-0.129264902576438,0.243271002769802,0.780876056921276,0.946332108246708,6.66333333333333,0.96,0.50,5.70,1.25701695570444,0.998558419183576
1988Q2,0.63496719556656,1.38128910654797,1.07608899221157,0.96930185385018,0.231362333267189,7.15666666666667,0.99,0.46,5.47,1.73259558648971,1.06848766560471
1988Q3,0.678305514514648,-0.463825823793172,0.339621126270572,1.18761613725153,0.0427320844118775,7.98333333333333,1.05,0.53,5.47,1.84840195078658,1.12088878163139
1988Q4,1.05305956946745,1.03722809040647,1.10102527068318,0.86026002783397,-0.1118138704995,8.47,1.10,0.62,5.33,2.63153840535813,1.15673874027861
1989Q1,0.290651832490994,0.133776125896418,0.730934147994958,1.03817219141957,-0.758656807931654,9.44333333333333,1.22,0.76,5.20,3.29395139962151,1.14489299117557
1989Q2,0.52931488155042,-0.506571453618676,0.54227688786068,1.05857621807033,-0.64987652251439,9.72666666666667,1.29,0.32,5.23,3.47684546736832,1.05349272071591
1989Q3,0.59652745312377,1.27850373417317,0.510608384215402,0.728223802228101,0.165530445826064,9.08333333333333,1.11,0.25,5.23,3.66086723859274,0.937505155659679
1989Q4,0.287484565640739,-1.67506116504586,-0.0256554762426049,0.710065983303121,0.715999126610711,8.61333333333333,1.16,0.24,5.37,3.29366611388747,0.918937463242503
1990Q1,0.405957629880902,-0.0911594021823703,0.287736908486181,1.07247799742414,0.830619230644071,8.25,1.31,1.13,5.30,3.36084200990712,0.994132195334851
1990Q2,-0.113426986277716,-2.93113941739188,0.151169249498935,1.11314873340307,0.814418491464298,8.24333333333333,1.17,-0.10,5.33,2.60124133492411,1.01850368471643
1990Q3,0.574386796085264,-1.29916609732635,-0.16368846934904,0.854169243089853,0.454958939557461,8.16,1.54,-0.24,5.70,1.87287102446828,1.08967019686416
1990Q4,-0.462758724694879,-3.08706631713056,-1.18527804420683,0.741459516996645,0.0127840249121256,7.74333333333333,1.56,-0.30,6.13,1.29703404653742,1.00808357757398
1991Q1,-1.04050016999156,-3.15738347745315,-0.682220268289939,0.974502511285991,-0.39270399682081,6.42666666666667,1.21,-0.49,6.60,0.331735938444694,0.91297047712327
1991Q2,0.433044869379785,-0.456024976732749,0.574853963198279,0.731942140119291,1.16964878805241,5.86333333333333,1.17,-0.05,6.83,-0.0810404133353018,0.86703200283238
1991Q3,0.152612643769032,-0.810548668404408,0.25972481870258,0.778107602098554,0.410492706176481,5.64333333333333,0.85,-0.06,6.87,-0.242304032972299,0.857116735489966
1991Q4,-0.198514398952113,-0.752114243325082,0.071942166941767,0.591673046630614,0.734819592803003,4.81666666666667,0.75,0.02,7.10,-0.546262710804342,0.870935005528545
1992Q1,1.88700089008529,0.342717486368088,0.968394100717205,0.37102449712485,2.19918281107798,4.02333333333333,0.80,0.24,7.37,-0.59478328292613,0.822309215262779
1992Q2,0.515540358668545,2.59776443548975,0.854357797753323,0.599435248085722,0.3283355725824,3.77,0.75,0.38,7.60,-0.192512512316227,0.75354082361343
1992Q3,0.944962506749903,0.628251221530149,0.714791239172655,0.487653543662336,0.641500477936525,3.25666666666667,0.75,0.29,7.63,-0.233773641265657,0.664068830384373
1992Q4,0.887853594556077,2.23359714378483,0.731919578636621,0.685814946945484,-0.147785721041593,3.03666666666667,0.74,0.07,7.37,-0.303015322791168,0.698906631928686
1993Q1,0.164713483742844,0.271631462547759,-0.0864163110718437,0.559641293494106,-1.29994136405063,3.04,0.75,0.39,7.13,-0.0832417309349012,0.674508095549264
1993Q2,0.752043493831366,1.30026759620489,0.349405447035338,0.592936178477643,0.153051904593998,3,0.75,0.55,7.07,0.555038763592222,0.720299818029518
1993Q3,0.685103013052583,0.894791246776208,0.212779523260565,0.592336226670742,-0.558214944137724,3.06,0.69,0.55,6.80,0.95091395965261,0.697832950631455
1993Q4,0.621837776592713,3.41448896219214,1.06792504326552,0.544228850574502,0.17905038434716,2.99,0.70,0.44,6.63,1.28736690346312,0.615468952456893
1994Q1,0.779484901627768,1.01327887920633,0.727803998651098,0.4768274218927,-1.05427467862041,3.21333333333333,0.66,0.69,6.57,1.62404091182458,0.599875570889247
1994Q2,0.62858352887605,1.62095077791258,1.12397692389163,0.481694434247437,0.351329606402913,3.94,0.62,0.49,6.20,2.52923508451266,0.566419136123086
1994Q3,0.635331679591388,0.419566061240403,0.314493157445213,0.571584499685773,-0.601618475846838,4.48666666666667,0.74,0.53,6.00,2.79956037740396,0.548691099476439
1994Q4,0.722296159644657,1.96865881609534,0.860283550265308,0.541546920089342,0.234556839937138,5.16666666666667,0.65,0.97,5.63,3.35075597340318,0.544747081712066
1995Q1,0.0532053846921485,2.03776568537808,0.211897462621437,0.541435067367946,0.0455126409475106,5.81,0.70,0.32,5.47,3.11559240045921,0.549917149958579
1995Q2,0.766334533683221,-0.387731737585113,0.0883509084238767,0.478516674717966,0.344077830756582,6.02,0.76,-0.18,5.67,2.18315958646633,0.522985271307191
1995Q3,0.561843394492428,0.944913460921214,0.589396178653601,0.491517799280405,0.0488804786071881,5.79666666666667,0.64,0.24,5.67,2.70657871834493,0.537248794349493
1995Q4,0.379431038265409,1.14704727658352,0.403476682779797,0.48082012029953,0.325247000594313,5.72,0.63,0.23,5.57,2.63473091727218,0.536190294853661
1996Q1,0.778103705146691,1.69390025022273,0.533818120808178,0.479895013331522,0.596207911272547,5.36333333333333,0.71,0.26,5.53,2.17393587592881,0.489441044140893
1996Q2,1.07219290564564,2.21503074982655,1.40210085884257,0.413232238006422,0.520061473039927,5.24333333333333,0.71,0.59,5.50,2.80952701625489,0.463529411764707
1996Q3,0.417803578773771,1.90736361108247,0.608486718185418,0.326902719637001,0.432198148343854,5.30666666666667,0.75,0.74,5.27,3.45758148606211,0.475458071419016
1996Q4,0.638984976474035,0.706193019029797,0.730928581357489,0.532513805106216,0.0422559804214977,5.28,0.84,0.49,5.33,3.82232026036206,0.46534851208308
1997Q1,0.429790687637819,0.811917280890668,0.179443253929207,0.594526436142573,0.543463451117965,5.27666666666667,0.69,0.51,5.23,3.95545210288884,0.484681031512546
1997Q2,0.281308163826338,1.53736448484364,1.43075142770022,0.202333649657582,0.706724316116812,5.52333333333333,0.56,0.65,5.00,4.30662616899315,0.492053224912215
1997Q3,1.25833919288607,2.93434069857915,0.981577110465651,0.432965138312369,0.564856153164552,5.53333333333333,0.55,0.47,4.87,4.63073418527858,0.405226270474596
1997Q4,0.894018715146729,0.00714442711085894,0.575748241189785,0.328178770054244,1.46289376704641,5.50666666666667,0.42,0.42,4.67,4.63253111301134,0.362730873299089
1998Q1,0.641491416370286,2.16729836862982,0.769660436739628,0.146995964035668,1.52391850597958,5.52,0.34,0.21,4.63,4.71014553884038,0.310692232694182
1998Q2,1.44273066451149,2.65202364894634,0.672219212003711,0.234745022768923,1.02672555932545,5.5,0.41,0.36,4.40,4.65672347864938,0.244999676354452
1998Q3,0.891252166840104,1.12927153271198,0.963467205299025,0.429382044758775,1.16810372599274,5.53333333333333,0.36,0.24,4.53,4.31003550780974,0.30157438619603
1998Q4,1.12334322278849,2.21162828663182,1.30404572840553,0.274210492459392,0.285997230390336,4.86,0.40,0.55,4.43,5.2945299967144,0.338216535889607
1999Q1,0.520247289365784,1.17424709305385,0.562937258360421,0.319624119742468,1.43446183395454,4.73333333333333,0.43,0.49,4.30,5.08221191954448,0.286334279220862
1999Q2,1.43962729622535,1.78234222980649,0.563053177647589,0.377738888315537,0.0362179417265125,4.74666666666667,0.49,0.20,4.27,4.91959249981858,0.349350016666239
1999Q3,1.01647543104582,1.53208565236758,1.01999423431971,0.35537525516629,0.515170271251932,5.09333333333333,0.66,0.27,4.23,4.97457992010607,0.357958678424214
1999Q4,1.21065522408298,-0.00324536790589036,1.333423709371,0.550886464444478,1.43529279620444,5.30666666666667,0.67,0.53,4.07,5.19577805070804,0.360080342727842
2000Q1,0.256991750953603,1.39576829850597,-1.02837195053542,0.661738498850983,2.8075719343365,5.67666666666667,0.94,1.73,4.03,5.37069952183253,0.475099336066925
2000Q2,0.474895999787975,1.66114603485846,1.49390593320982,0.62140828588273,-0.382612633807978,6.27333333333333,0.93,0.24,3.93,5.13760488395167,0.435568704799472
2000Q3,0.695074004092021,-0.030042754110184,-0.21813903294094,0.584354837685019,1.35997083273781,6.52,0.86,-0.18,4.00,4.48128655180284,0.462363021023365
2000Q4,0.592911062034034,-0.334465635167021,0.291989720609422,0.541571622697123,0.000388864873022143,6.47333333333333,0.86,0.47,3.90,4.40915090966013,0.46775527595368
2001Q1,0.196043956304322,-1.44944058205613,-0.577602259427863,0.653613656176599,1.56999392082239,5.59333333333333,0.75,0.28,4.23,3.97124975066532,0.483057182010715
2001Q2,-0.229308225134275,-1.77187070306906,0.323146183860558,0.602946057443798,-0.204164027999138,4.32666666666667,0.80,-0.46,4.40,2.84530397706465,0.523176339008324
2001Q3,-0.314181314631185,-1.19588877550797,-0.720468027853713,0.392037025385328,-0.247042420018476,3.49666666666667,0.65,-0.27,4.83,1.8085124562985,0.304497671488391
2001Q4,1.01069447869077,-2.88879059262359,-0.0423995716788568,0.310782134928012,0.588992468287557,2.13333333333333,0.40,-0.36,5.50,0.950185365018569,0.43456064166123
2002Q1,-0.1554171956613,-1.54021526008722,0.569346855306549,0.322241785791277,0.1307539404115,1.73333333333333,0.34,-0.09,5.70,0.660230735649122,0.362070862003644
2002Q2,0.648591821245418,-0.610426095926641,0.365246805978018,0.345967472006148,0.508031835171604,1.75,0.27,0.19,5.83,0.993076835156728,0.398337269031329
2002Q3,0.426220483841348,-1.01075569421693,0.0968497067624412,0.480381276362873,0.0339109567378006,1.74,0.38,0.33,5.73,0.792927779310332,0.608684509208068
2002Q4,0.138906702594056,-0.792874445921257,-0.178776178035491,0.572447973164714,-0.316290329760172,1.44333333333333,0.62,-0.11,5.87,0.35221440464943,0.442250489710044
2003Q1,0.0411954499595026,0.068603585003757,-0.198862010325456,0.497303738074439,0.114278127586351,1.25,0.76,0.58,5.87,-0.233984508231458,0.442136713008701
2003Q2,0.592611656713416,1.64404802180377,0.588093368084401,0.34433913066767,1.37148952021339,1.24666666666667,0.49,0.15,6.13,-0.388835678708745,0.381905754645773
2003Q3,1.15831480432308,2.3309910323203,1.3194927886866,0.566848251175323,0.908790657298111,1.01666666666667,0.59,-0.08,6.13,-0.905718974552713,0.366359282293233
2003Q4,0.219112041117057,1.51144019774716,0.803420261516294,0.614082434482732,0.785437203961038,0.996666666666667,0.51,0.53,5.83,-0.584380217726903,0.409612071526166
2004Q1,0.954606086703507,-0.122071203245298,0.534716731181788,0.70454415512895,-0.895454345349752,1.00333333333333,0.44,0.16,5.70,-0.249458075585778,0.465231905675118
2004Q2,0.136478968756876,2.67482052963328,0.498636817144075,0.800175225849653,1.11022065274571,1.01,0.79,0.30,5.60,-0.715254557949493,0.527213292737616
2004Q3,0.701486079699237,1.99241669890318,0.620314831211886,0.640026701390717,1.13514951829766,1.43333333333333,0.63,0.46,5.43,-0.48051160997727,0.487001549950683
2004Q4,0.876412336948135,1.69587806336415,0.687703021680818,0.770125878826544,-0.343743474149185,1.95,0.84,0.35,5.43,-0.459884076586604,0.516400916487425
2005Q1,0.143883526200113,1.72166938104323,0.828522555853056,0.793161866482972,-0.110823192976721,2.47,0.80,0.28,5.30,-0.680293772248319,0.563942542361057
2005Q2,0.724786784383525,1.64245097035865,0.20346838376895,0.724928982175221,-0.13288531351207,2.94333333333333,0.64,0.78,5.10,0,0.521525570644321
2005Q3,0.664684005852848,1.62706691109048,0.451608694575384,0.905376677631331,0.33866367113129,3.46,1.19,0.54,4.97,0.143527794067381,0.548529767457934
2005Q4,-0.168469931745562,0.436491633389892,0.224939269087486,0.805857278717514,-0.184261120027374,3.98,0.83,0.22,4.97,0.192626535920965,0.570088534090779
2006Q1,0.653600660995608,1.84616982580951,1.09039797757566,0.701938830480398,1.26670720360973,4.45666666666667,0.85,0.59,4.73,0.636845889957442,0.541841408389881
2006Q2,0.214191292660416,-1.09250129984804,-0.0482546320448591,0.882773897306066,-0.801485353352706,4.90666666666667,1.05,0.43,4.63,0.76470276719192,0.64898675421714
2006Q3,0.342354423151562,-1.1299871728375,-0.170263849477124,0.695354574494278,-0.456516650383507,5.24666666666667,0.50,0.33,4.63,0.923812269553821,0.651429086646832
2006Q4,0.0925131247539071,-0.645648538374417,0.522110166858624,0.373358731017603,1.2428496681279,5.24666666666667,0.63,0.73,4.43,1.40229641736721,0.578934402365006
2007Q1,0.159712458938884,-0.946436941812067,-0.115759338743374,0.954024062485015,1.31936437138353,5.25666666666667,0.70,0.36,4.50,1.23207569434953,0.594589182815314
2007Q2,0.163143946244645,-0.412267049364232,0.35823823167857,0.666336326936889,-0.78447378132941,5.25,0.67,-0.19,4.50,0.955244625202226,0.496838550919743
2007Q3,0.397309822542809,-1.4358447529321,0.286331535861564,0.517839613165005,-0.0450149731664791,5.07333333333333,0.71,0.06,4.67,0.471200770091173,0.525593145869946
2007Q4,0.670100383526574,-1.71339363464824,0.295086842853948,0.423065164462955,0.759727714252731,4.49666666666667,1.03,0.22,4.80,0.0737820211257372,0.601127284666736
2008Q1,0.379965333642644,-1.63845033021283,-0.35218345192402,0.350836269197341,0.638006469474403,3.17666666666667,0.99,-0.04,5.00,0.00742822480174254,0.542202712100143
2008Q2,0.481925100531782,-1.44912142090271,0.312051979214402,0.505898781127279,-0.373487244149741,2.08666666666667,1.23,-0.19,5.33,-0.571835602662475,0.553698173634554
2008Q3,-0.763199699935683,-2.9695930163648,-0.827809988265699,0.751445563807618,0.243608999174757,1.94,1.24,-0.45,6.00,-1.69364406927343,0.511005443552726
2008Q4,-3.05560201241718,-6.44003869162646,-2.51237092008591,0.236960696434441,1.10705953507691,0.506666666666667,-0.01,-0.82,6.87,-3.64854671893193,0.284288264024712
2009Q1,-0.919839349975291,-8.99749060496544,-1.20968598154377,-0.0494520824669387,-2.61118735631,0.183333333333333,-0.11,-1.81,8.27,-6.06822004163161,0.190634704556092
2009Q2,-0.154421217895731,-5.08514755223081,-0.401801686787849,-0.174856525301692,2.73797014381023,0.18,-0.31,-0.85,9.30,-7.77873285527483,0.179949402462132
2009Q3,0.980084332313368,-1.07293323502046,0.0920251637971887,0.10747817225889,0.582693621774517,0.156666666666667,-0.34,-0.64,9.63,-8.94409071143639,0.181067746220509
2009Q4,0.0554926121048425,-0.338679370343982,0.789653664202206,0.329091196539899,0.24749719608207,0.12,0.70,-0.75,9.93,-9.52193010838715,0.37751899483256
2010Q1,0.582727040980842,-0.93757013240014,0.390139893405944,0.271498597007191,-1.21636100465008,0.133333333333333,0.57,0.16,9.83,-8.88342790296343,0.444350625362816
2010Q2,0.345328761704309,2.80124568744048,0.747786030465818,0.486639292016466,0.625639708041485,0.193333333333333,0.28,0.46,9.63,-8.10025778159451,0.389118348729917
2010Q3,0.351024179369915,-0.00997490165366344,0.519137912429983,0.301653078319042,0.292500960185572,0.186666666666667,0.28,0.08,9.47,-7.98361605512389,0.324468029432395
2010Q4,0.410390853214096,1.37316287030131,0.263281237611636,0.584070257392,-0.200272265402296,0.186666666666667,0.36,-0.13,9.50,-8.22470545189339,0.263897564022486
2011Q1,0.645051724953191,-0.444842224900526,-0.300078727651453,0.514955410019269,1.28772707739107,0.156666666666667,0.65,0.20,9.03,-8.38116370802015,0.303591243298174
2011Q2,0.228865670756306,1.97742029489069,0.481372770974986,0.658358535329207,-1.52127358046711,0.0933333333333333,0.88,0.07,9.07,-7.91756769593928,0.396349035516186
2011Q3,-0.0828172601099482,3.46646018118156,-0.27007067096747,0.616532291096661,0.180268394137382,0.0833333333333333,0.95,0.25,9.00,-7.98696139948231,0.462642460813589
2011Q4,0.14873770182669,2.40018558770254,0.881995380901913,0.12062299685125,-1.59250394155848,0.0733333333333334,0.77,0.58,8.63,-7.29049920312218,0.4939530667326
2012Q1,-0.056213656681507,2.14148628263717,-0.0155163307160819,0.604969854506354,1.70989162367979,0.103333333333333,0.65,0.80,8.27,-7.14153854424927,0.511014344262295
